customer_id,status,churn_label,churn_category,churn_reason,gender,age,senior_citizen,married,num_dependents,zip_code,account_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds,area_id,population,city
0404-SWRVG,Churned,Yes,Dissatisfaction,Product dissatisfaction,Male,21,No,No,2,90631,BINK-SFVDC,3,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,14.6,43.8,71,No,No,Yes,74.4,229.55,8.74,122,67354,La Habra
0406-BPDVR,Churned,Yes,Price,Lack of affordable download/upload speed,Female,75,Yes,Yes,0,93277,HGPK-QKMTX,54,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,One Year,Yes,Credit Card,33.49,1808.46,8,Yes,Yes,Yes,101.5,5373.1,0.0,681,44741,Visalia
0407-BDJKB,Churned,Yes,Dissatisfaction,Service dissatisfaction,Male,59,No,Yes,0,94114,FVKR-PSABX,60,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.22,2113.2,16,Yes,No,No,95.75,5742.9,0.0,900,30587,San Francisco
0412-UCCNP,Stayed,No,,,Male,20,No,No,0,92332,ENLL-VWOIH,55,0,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,12.28,675.4,48,No,No,No,59.2,3175.85,0.0,444,115,Essex
0415-MOSGF,Churned,Yes,Attitude,Attitude of support person,Female,58,No,No,0,95030,CVDZ-EXPHL,1,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,26.53,26.53,30,No,No,No,44.4,44.4,0.0,1072,13290,Los Gatos
0422-OHQHQ,Stayed,No,,,Female,23,No,Yes,0,93722,EXNS-UEATN,15,7,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,34.63,519.45,0,No,No,No,20.55,295.95,0.0,831,60889,Fresno
0426-TIRNE,Churned,Yes,Dissatisfaction,Limited range of services,Female,54,No,No,0,91316,HEXW-EFQKC,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,15.51,15.51,0,No,No,No,20.9,20.9,0.0,195,27614,Encino
0428-AXXLJ,Stayed,No,,,Male,29,No,No,0,90706,AFKF-DLQEA,25,0,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,3.58,89.5,0,No,No,No,19.5,516.3,0.0,132,72893,Bellflower
0428-IKYCP,Stayed,No,,,Male,56,No,Yes,0,95370,CXMU-LKPFG,22,9,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,48.68,1070.96,18,Yes,No,No,87.0,1850.65,0.0,1210,25340,Sonora
0436-TWFFZ,Stayed,No,,,Female,21,No,No,0,90805,HYWZ-RWGIM,67,0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,8.71,583.57,41,Yes,Yes,Yes,85.25,5714.2,1.31,152,91664,Long Beach
0440-EKDCF,Stayed,No,,,Male,47,No,Yes,0,96113,FRVJ-HHVDM,62,1,Yes,Cable,Yes,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,33.7,2089.4,15,No,No,No,60.15,3753.2,0.0,1599,946,Herlong
0440-MOGPM,Stayed,No,,,Female,51,No,No,0,94954,HBUG-YOLSC,41,0,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,6.16,252.56,12,Yes,Yes,Yes,80.55,3263.9,0.0,1048,35419,Petaluma
0440-QEXBZ,Stayed,No,,,Female,64,No,No,0,93501,ENUG-YTBFL,44,0,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,18.42,810.48,22,No,No,No,50.15,2139.1,0.0,733,4882,Mojave
0440-UEDAI,Stayed,No,,,Female,59,No,No,0,96014,HAYA-MUIVX,53,0,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,33.88,1795.64,6,No,Yes,Yes,94.45,5042.75,0.0,1529,290,Callahan
0442-TDYUO,Stayed,No,,,Male,44,No,Yes,0,94922,DYYD-ZWRAP,48,4,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Credit Card,33.06,1586.88,0,No,No,No,20.05,1036.0,0.0,1027,584,Bodega
0442-ZXKVS,Stayed,No,,,Female,79,Yes,Yes,0,95316,EPVL-FDQBR,54,2,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,43.71,2360.34,12,Yes,Yes,No,115.6,6431.05,0.0,1170,5513,Denair
0458-HEUZG,Stayed,No,,,Female,58,No,No,0,95511,CKIY-CLVEF,13,0,Yes,Cable,No,No,No,Yes,No,No,Yes,Two Year,No,Credit Card,0.0,0.0,13,No,No,No,35.4,450.4,0.0,1286,261,Alderpoint
0459-SPZHJ,Stayed,No,,,Male,19,No,Yes,0,92843,CWIK-ENTND,63,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,13.45,847.35,69,Yes,Yes,Yes,83.5,5435.0,0.0,586,43491,Garden Grove
0463-ZSDNT,Stayed,No,,,Male,23,No,No,0,92026,DEJD-TRRGW,10,0,Yes,DSL,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,30.3,303.0,73,No,Yes,Yes,56.75,503.25,0.0,323,43436,Escondido
0468-YRPXN,Stayed,No,,,Male,62,No,No,0,90717,IEXT-QSKQG,29,0,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,48.2,1397.8,19,Yes,Yes,Yes,98.8,2807.1,0.0,138,21065,Lomita
0471-LVHGK,Churned,Yes,Competitor,Competitor offered higher download speeds,Male,34,No,Yes,0,95662,GJVQ-ANYZA,41,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,15.91,652.31,29,Yes,Yes,Yes,73.0,3001.2,0.0,1375,32040,Orangevale
0481-SUMCB,Stayed,No,,,Female,74,Yes,No,0,95947,GOOW-SKUXF,45,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,34.12,1535.4,15,Yes,Yes,No,102.15,4735.35,0.0,1483,2064,Greenville
0484-FFVBJ,Stayed,No,,,Male,43,No,No,0,95437,BOCE-YWAVJ,32,0,Yes,DSL,Yes,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,15.52,496.64,12,Yes,Yes,Yes,64.85,2010.95,0.0,1244,14417,Fort Bragg
0485-ZBSLN,Stayed,No,,,Male,52,No,Yes,2,92254,BLPU-JIKKV,65,4,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,36.5,2372.5,0,No,No,No,24.75,1715.1,0.0,405,8768,Mecca
0486-HECZI,Churned,Yes,Price,Long distance charges,Male,37,No,Yes,1,90504,GGXB-FLRNY,55,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,49.06,2698.3,27,Yes,No,No,96.75,5238.9,0.0,110,31678,Torrance
0486-LGCCH,Stayed,No,,,Male,48,No,Yes,2,92394,HHCU-TDYWQ,11,2,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,40.76,448.36,0,No,No,No,19.65,225.75,0.0,474,12083,Victorville
0487-VVUVK,Stayed,No,,,Male,49,No,Yes,2,93109,IKWO-MRGPT,25,5,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.09,477.25,0,No,No,No,19.15,477.6,0.0,628,10986,Santa Barbara
0495-RVCBF,Churned,Yes,Other,Poor expertise of online support,Female,39,No,No,0,95401,GOZR-QGNIA,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,33.88,33.88,26,No,Yes,Yes,79.7,79.7,0.0,1221,36125,Santa Rosa
0504-HHAPI,Churned,Yes,Other,Don't know,Female,72,Yes,No,0,95637,DESD-WFMGP,27,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,16.94,457.38,11,No,Yes,No,88.3,2467.75,0.0,1358,228,Guinda
0508-OOLTO,Joined,No,,,Female,33,No,Yes,1,92310,HXVP-UAJWC,2,5,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.03,58.06,10,No,No,No,71.65,135.75,0.0,432,9465,Fort Irwin
0508-SQWPL,Stayed,No,,,Female,32,No,Yes,3,91941,DYER-FHZJM,57,9,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,26.67,1520.19,0,No,No,No,20.1,1087.7,0.0,302,44652,La Mesa
0512-FLFDW,Stayed,No,,,Female,74,Yes,Yes,0,92060,JCLF-RTZUI,60,3,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,27.68,1660.8,26,Yes,Yes,No,100.5,6029.0,0.0,334,234,Palomar Mountain
0516-UXRMT,Stayed,No,,,Female,27,No,No,0,93033,IXNB-UEDHN,62,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,23.88,1480.56,47,No,No,No,92.05,5755.8,14.21,615,77791,Oxnard
0516-WJVXC,Churned,Yes,Dissatisfaction,Network reliability,Female,21,No,No,0,95818,EZGJ-PBOYY,5,0,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,3.61,18.05,69,No,No,No,54.2,308.25,0.0,1430,21313,Sacramento
0519-DRGTI,Stayed,No,,,Female,58,No,Yes,3,95219,IPYF-YGVMT,20,9,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,42.46,849.2,0,No,No,No,20.35,442.6,0.0,1132,19109,Stockton
0524-IAVZO,Churned,Yes,Other,Don't know,Female,25,No,Yes,0,92539,IFAG-PVBAX,30,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,4.82,144.6,41,No,Yes,Yes,85.0,2624.25,0.0,497,3745,Anza
0526-SXDJP,Stayed,No,,,Male,36,No,Yes,0,90201,BXYZ-NDDKQ,72,7,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.0,0.0,17,No,No,No,42.1,2962.0,0.0,62,105285,Bell
0531-XBKMM,Stayed,No,,,Male,37,No,No,2,91702,FGXM-WJRJR,66,0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,32.12,2119.92,17,No,No,No,65.7,4378.9,0.0,241,57775,Azusa
0536-ACXIP,Stayed,No,,,Female,34,No,Yes,0,95242,DTWE-GLZPE,72,9,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,44.2,3182.4,2,Yes,Yes,Yes,109.55,8165.1,0.0,1148,22073,Lodi
0536-BGFMZ,Stayed,No,,,Female,27,No,Yes,0,95585,GNRC-WMTLI,28,3,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,42.33,1185.24,0,No,No,No,20.5,563.05,0.0,1325,321,Leggett
0541-FITGH,Joined,No,,,Female,59,No,Yes,0,95325,GHNP-IDKQB,2,6,Yes,Cable,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,48.39,96.78,24,No,Yes,Yes,62.15,113.1,0.0,1178,128,Hornitos
0550-DCXLH,Stayed,No,,,Male,64,No,No,0,92274,EJLT-PCQDP,13,0,Yes,DSL,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,No,Mailed Check,40.99,532.87,21,Yes,Yes,Yes,73.35,931.55,49.02,418,17018,Thermal
0556-FJEGU,Stayed,No,,,Male,26,No,No,0,94549,ETRK-DXZEJ,58,0,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,47.47,2753.26,69,Yes,No,No,70.1,4048.95,0.0,957,23996,Lafayette
0557-ASKVU,Stayed,No,,,Female,43,No,Yes,0,90210,AXHE-KTVGM,18,2,Yes,Cable,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,44.97,809.46,7,No,No,No,54.4,957.1,0.0,63,21397,Beverly Hills
0562-HKHML,Stayed,No,,,Male,39,No,Yes,1,94502,AQCV-BEDYN,71,9,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,18.99,1348.29,0,No,No,No,23.9,1626.4,0.0,926,13996,Alameda
0562-KBDVM,Stayed,No,,,Female,62,No,No,0,95638,IXOD-CNKCE,70,0,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.0,0.0,11,No,No,No,44.6,3058.15,0.0,1359,1745,Herald
0565-JUPYD,Stayed,No,,,Male,26,No,No,0,94510,CVTW-ZPFVW,63,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,21.45,1351.35,85,Yes,No,No,104.5,6590.8,0.0,931,25578,Benicia
0568-ONFPC,Churned,,Other,Moved,Male,34,No,Yes,1,94112,ADHD-XTYYU,5,1,No,None,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,40.05,200.25,0,No,No,No,25.9,135.0,0.0,899,73117,San Francisco
0570-BFQHT,Stayed,No,,,Female,38,No,No,0,96007,BJQF-TWCFZ,9,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,32.57,293.13,13,No,No,No,80.55,653.9,2.28,1523,21418,Anderson
0580-PIQHM,Stayed,No,,,Female,21,No,Yes,1,92503,BXNY-EDAOG,41,7,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,14.73,603.93,82,No,Yes,Yes,101.6,3930.55,0.0,486,71678,Riverside
0581-MDMPW,Stayed,No,,,Female,63,No,No,0,95148,GTFV-TUMAU,24,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.09,1058.16,9,Yes,No,No,88.95,2072.75,0.0,1121,44103,San Jose
0582-AVCLN,Stayed,No,,,Female,43,No,No,0,93304,ABHW-EXJZF,38,0,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,43.19,1641.22,0,No,No,No,20.3,743.05,0.0,690,44588,Bakersfield
0584-BJQGZ,Stayed,No,,,Female,19,No,No,0,95983,BHEM-ZUNAO,25,0,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,28.05,701.25,85,Yes,No,No,78.35,1837.9,0.0,1512,513,Taylorsville
0585-EGDDA,Stayed,No,,,Male,41,No,Yes,0,96027,FHQH-INECE,40,8,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,39.22,1568.8,27,No,No,No,80.0,3168.75,41.74,1540,2156,Etna
0587-DMGBH,Churned,Yes,Competitor,Competitor offered higher download speeds,Female,48,No,No,0,95988,AYXY-YUILU,8,0,Yes,Cable,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,37.79,302.32,25,No,No,No,49.85,365.55,13.01,1516,8812,Willows
0594-UFTUL,Stayed,No,,,Male,35,No,Yes,3,95655,DNRQ-EWRRN,13,1,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,40.2,522.6,0,No,No,No,19.85,252.0,0.0,1370,929,Mather
0595-ITUDF,Stayed,No,,,Male,21,No,Yes,1,94930,GMEU-JUEJF,64,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,34.58,2213.12,27,No,No,No,91.8,5960.5,0.0,1033,8486,Fairfax
0596-BQCEQ,Churned,Yes,Competitor,Competitor had better devices,Female,32,No,Yes,0,95547,AVGM-WSWSR,62,1,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.58,3011.96,13,Yes,Yes,Yes,100.15,6283.3,0.0,1302,1201,Hydesville
0599-XNYDO,Stayed,No,,,Female,51,No,Yes,0,95444,BXFF-ESMRZ,20,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,43.49,869.8,28,No,No,No,69.8,1540.35,0.0,1249,390,Graton
0603-TPMIB,Stayed,No,,,Female,40,No,Yes,2,93452,IMUB-LFCYS,59,0,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,42.37,2499.83,0,No,No,No,25.45,1534.05,0.0,724,471,San Simeon
0604-THJFP,Stayed,No,,,Female,40,No,Yes,0,94552,IDMR-BXPKW,59,4,Yes,DSL,Yes,Yes,No,Yes,No,Yes,No,Two Year,Yes,Credit Card,8.28,488.52,22,Yes,Yes,Yes,75.95,4542.35,0.0,959,13212,Castro Valley
0607-MVMGC,Stayed,No,,,Male,33,No,Yes,0,92066,CHRD-UNUIE,45,3,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,One Year,No,Credit Card,39.82,1791.9,13,Yes,Yes,Yes,78.75,3600.65,0.0,338,339,Ranchita
0617-FHSGK,Churned,Yes,Price,Extra data charges,Male,62,No,No,0,95670,BIOU-KRNGR,49,0,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,19.08,934.92,24,No,No,No,75.2,3678.3,0.0,1383,49729,Rancho Cordova
0618-XWMSS,Churned,Yes,Price,Long distance charges,Male,60,No,No,0,93280,BGOQ-UWRFH,28,0,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,44.28,1239.84,5,No,No,No,74.9,2068.55,0.0,682,22760,Wasco
0619-OLYUR,Stayed,No,,,Male,32,No,Yes,0,92840,HXGW-VRLWP,72,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,47.83,3443.76,27,Yes,Yes,Yes,111.9,8071.05,0.0,584,50641,Garden Grove
0620-DLSLK,Stayed,No,,,Female,47,No,No,0,91103,HJSI-JNIYS,13,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,34.18,444.34,19,Yes,No,No,81.9,1028.9,0.0,173,27891,Pasadena
0620-XEFWH,Stayed,No,,,Male,41,No,Yes,1,96069,CJUA-YMKBA,4,1,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,39.04,156.16,0,No,No,No,18.85,84.2,0.0,1570,829,Oak Run
0621-HJWXJ,Stayed,No,,,Female,54,No,Yes,0,92618,CTPP-KXEHA,63,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,21.15,1332.45,24,No,No,No,81.55,5029.05,0.0,530,6301,Irvine
0621-JFHOL,Stayed,No,,,Female,41,No,No,0,91602,GJFL-ICJFY,10,0,Yes,Cable,Yes,No,No,Yes,No,No,No,Two Year,Yes,Mailed Check,0.0,0.0,29,No,No,No,29.6,299.05,0.0,235,16996,North Hollywood
0621-TWIEM,Churned,Yes,Attitude,Attitude of support person,Male,28,No,No,0,91321,CODR-PPGCW,10,0,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,34.44,344.4,69,No,No,Yes,45.55,402.6,0.0,197,30742,Newhall
0623-EJQEG,Stayed,No,,,Male,50,No,No,0,95247,GKNI-LFHIE,65,0,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,One Year,No,Bank Withdrawal,2.72,176.8,16,No,Yes,Yes,93.55,6069.25,0.0,1151,4353,Murphys
0623-IIHUG,Churned,Yes,Competitor,Competitor made better offer,Female,77,Yes,No,0,92122,GIXZ-AWFIH,21,0,Yes,Cable,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,8,Yes,No,No,41.9,840.1,0.0,370,34902,San Diego
0625-AFOHS,Stayed,No,,,Female,40,No,Yes,1,95536,BMEW-ZTVXS,29,5,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,34.44,998.76,0,No,No,No,20.2,558.8,0.0,1295,2965,Ferndale
0628-CNQRM,Churned,Yes,Other,Don't know,Male,49,No,Yes,0,92592,JGSX-UYNPZ,22,1,Yes,Cable,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,19.8,435.6,17,Yes,No,No,67.5,1544.05,0.0,521,46171,Temecula
0637-UBJRP,Churned,Yes,Competitor,Competitor offered higher download speeds,Male,40,No,Yes,0,95693,CVLI-HKVLR,13,5,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,29.92,388.96,21,No,Yes,Yes,84.05,1095.3,23.97,1402,5889,Wilton
0639-TSIQW,Churned,Yes,Competitor,Competitor offered more data,Female,28,No,No,0,92282,EVNX-WXZHW,67,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,37.5,2512.5,30,Yes,No,No,102.95,6886.25,0.0,423,805,White Water
0650-BWOZN,Stayed,No,,,Female,71,Yes,No,0,92536,CFAG-IDNVZ,18,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Two Year,Yes,Bank Withdrawal,7.51,135.18,24,No,No,No,73.55,1359.45,0.0,496,2433,Aguanga
0655-RBDUG,Churned,Yes,Competitor,Competitor had better devices,Male,32,No,No,0,95002,FZED-SQJOJ,7,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,9.25,64.75,29,Yes,Yes,Yes,98.05,713.0,0.0,1058,2147,Alviso
0657-DOGUM,Stayed,No,,,Female,35,No,Yes,0,91739,DHWB-VXMGE,48,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,44.72,2146.56,13,No,No,No,60.6,2985.25,0.0,254,12937,Rancho Cucamonga
0661-KQHNK,Stayed,No,,,Female,38,No,Yes,3,96084,HAFM-ZSHTE,6,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,30.01,180.06,0,No,No,No,19.0,105.5,0.0,1577,459,Round Mountain
0661-WCQNQ,Stayed,No,,,Male,56,No,Yes,0,95556,ITQP-JCHSH,22,8,Yes,DSL,No,Yes,No,Yes,Yes,No,No,One Year,Yes,Credit Card,7.68,168.96,7,No,No,No,56.25,1292.2,0.0,1311,574,Orleans
0665-XHDJU,Stayed,No,,,Male,21,No,Yes,0,95462,DSDX-PNXZS,72,7,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Two Year,Yes,Bank Withdrawal,34.95,2516.4,48,Yes,Yes,Yes,99.4,7285.7,0.0,1265,1537,Monte Rio
0670-ANMUU,Stayed,No,,,Male,47,No,No,0,91709,DJBY-MGRSE,71,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,One Year,No,Credit Card,16.57,1176.47,5,No,Yes,Yes,97.65,6687.85,0.0,243,66754,Chino Hills
0674-EYYZV,Joined,No,,,Female,41,No,No,0,90065,AVUC-QTIFM,1,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,36.33,36.33,4,Yes,No,No,54.65,54.65,0.0,55,47534,Los Angeles
0674-GCDXG,Stayed,No,,,Male,20,No,No,0,93308,BUAT-KXMKR,63,0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,42.59,2683.17,85,No,Yes,Yes,71.9,4479.2,0.0,694,44915,Bakersfield
0678-RLHVP,Stayed,No,,,Female,33,No,No,0,94065,DLUY-IDCPT,53,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,12.92,684.76,19,Yes,Yes,Yes,105.55,5682.25,0.0,882,10658,Redwood City
0685-MLYYM,Churned,Yes,Price,Long distance charges,Female,74,Yes,No,0,90620,HWND-BTGBT,2,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,9.86,19.72,21,No,No,No,70.75,154.85,0.0,118,44442,Buena Park
0691-NIKRI,Stayed,No,,,Female,41,No,No,0,95626,GZWK-DCDFH,40,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,16.73,669.2,14,Yes,Yes,Yes,105.95,4335.2,0.0,1347,6197,Elverta
0696-UKTOX,Stayed,No,,,Male,64,No,No,1,91343,ERSS-ODTDY,23,0,Yes,Cable,No,Yes,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,8.4,193.2,27,No,No,No,54.15,1312.45,0.0,205,57017,North Hills
0697-ZMSWS,Churned,Yes,Dissatisfaction,Limited range of services,Male,19,No,No,0,90023,GOFU-RJDUL,4,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,6.91,27.64,53,No,Yes,Yes,85.65,338.9,0.0,21,47487,Los Angeles
0701-TJSEF,Stayed,No,,,Male,45,No,No,0,93105,DASO-HGYAU,9,0,Yes,Cable,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,32.31,290.79,24,No,Yes,Yes,68.25,576.95,0.0,626,25771,Santa Barbara
0708-SJDIS,Stayed,No,,,Female,32,No,No,0,90069,JGDG-XTYLE,34,0,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Credit Card,45.28,1539.52,27,Yes,No,No,65.0,2157.5,0.0,59,20408,West Hollywood
0719-SYFRB,Churned,Yes,Competitor,Competitor offered higher download speeds,Female,52,No,No,0,92860,GOHW-ZVIPI,12,0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,36.24,434.88,30,No,No,No,61.65,713.75,0.0,589,22443,Norco
0722-SVSFK,Stayed,No,,,Female,45,No,No,0,94019,FTRO-BMTYX,7,0,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.02,273.14,25,Yes,Yes,Yes,100.4,715.0,0.0,863,17929,Half Moon Bay
0723-DRCLG,Churned,Yes,Other,Don't know,Female,73,Yes,Yes,0,92028,JAHO-RNBCC,1,1,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,31.27,31.27,11,No,No,No,74.45,74.45,0.0,325,42239,Fallbrook
0723-VSOBE,Stayed,No,,,Female,67,Yes,No,0,95429,IZEV-GDBEB,45,0,Yes,Cable,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,0.0,0.0,4,No,Yes,No,34.2,1596.6,0.0,1239,91,Dos Rios
0727-BNRLG,Stayed,No,,,Male,41,No,No,0,90064,HPVD-UPLPF,69,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,49.35,3405.15,30,Yes,No,No,97.65,6743.55,0.0,54,24505,Los Angeles
